=~=~=~=~=~=~=~=~=~=~=~= PuTTY log 2021.08.20 12:35:56 =~=~=~=~=~=~=~=~=~=~=~=
tRun LAUR.IO.TEST
Program started 
Time taken for Initialise Variable:   1
Time taken for Opening Connection to reach table:   1025
ud3600t2402
Time taken for Execute host Name:   4
Time for READ :   TEST945    16
Time for READ :   TEST946    1
Time for READ :   TEST947    1
Time for READ :   TEST948    0
Time for READ :   TEST949    1
Time for READ :   TEST950    0
Time for READ :   TEST951    1
Time for READ :   TEST952    6
Time for READ :   TEST953    1
Time for READ :   TEST954    1
Time for READ :   TEST955    1
Time for READ :   TEST956    1
Time for READ :   TEST957    1
Time for READ :   TEST958    0
Time for READ :   TEST959    0
Time for READ :   TEST960    1
Time for READ :   TEST961    1
Time for READ :   TEST962    1
Time for READ :   TEST963    1
Time for READ :   TEST964    0
Time for READ :   TEST965    1
Time for READ :   TEST966    1
Time for READ :   TEST967    1
Time for READ :   TEST968    1
Time for READ :   TEST969    1
Time for READ :   TEST970    0
Time for READ :   TEST971    1
Time for READ :   TEST972    1
Time for READ :   TEST973    0
Time for READ :   TEST974    1
Time for READ :   TEST975    0
Time for READ :   TEST976    1
Time for READ :   TEST977    2
Time for READ :   TEST978    1
Time for READ :   TEST979    0
Time for READ :   TEST980    1
Time for READ :   TEST981    0
Time for READ :   TEST982    1
Time for READ :   TEST983    0
Time for READ :   TEST984    1
Time for READ :   TEST985    0
Time for READ :   TEST986    1
Time for READ :   TEST987    0
Time for READ :   TEST988    0
Time for READ :   TEST989    1
Time for READ :   TEST990    0
Time for READ :   TEST991    0
Time for READ :   TEST992    1
Time for READ :   TEST993    0
Time for READ :   TEST994    1
Time for READ :   TEST995    1
Time for READ :   TEST996    1
Time for READ :   TEST997    1
Time for READ :   TEST998    0
Time for READ :   TEST999    1
Time for READ :   TEST1000    1
Time for READ :   TEST1001    0
Time for READ :   TEST1002    1
Time for READ :   TEST1003    0
Time for READ :   TEST1004    1
Time for READ :   TEST1005    0
Time for READ :   TEST1006    1
Time for READ :   TEST1007    1
Time for READ :   TEST1008    0
Time for READ :   TEST1009    1
Time for READ :   TEST1010    1
Time for READ :   TEST1011    1
Time for READ :   TEST1012    0
Time for READ :   TEST1013    1
Time for READ :   TEST1014    0
Time for READ :   TEST1015    1
Time for READ :   TEST1016    1
Time for READ :   TEST1017    0
Time for READ :   TEST1018    1
Time for READ :   TEST1019    1
Time for READ :   TEST1020    0
Time for READ :   TEST1021    1
Time for READ :   TEST1022    1
Time for READ :   TEST1023    0
Time for READ :   TEST1024    1
Time for READ :   TEST1025    0
Time for READ :   TEST1026    1
Time for READ :   TEST1027    1
Time for READ :   TEST1028    0
Time for READ :   TEST1029    1
Time for READ :   TEST1030    0
Time for READ :   TEST1031    1
Time for READ :   TEST1032    1
Time for READ :   TEST1033    1
Time for READ :   TEST1034    0
Time for READ :   TEST1035    1
Time for READ :   TEST1036    0
Time for READ :   TEST1037    1
Time for READ :   TEST1038    1
Time for READ :   TEST1039    0
Time for READ :   TEST1040    1
Time for READ :   TEST1041    1
Time for READ :   TEST1042    0
Time for READ :   TEST1043    0
Time for READ :   TEST1044    1
Time for READ :   TEST1045    0
Time for READ :   TEST1046    1
Time for READ :   TEST1047    1
Time for READ :   TEST1048    2
Time for READ :   TEST1049    7
Time for READ :   TEST1050    1
Time for READ :   TEST1051    0
Time for READ :   TEST1052    1
Time for READ :   TEST1053    1
Time for READ :   TEST1054    0
Time for READ :   TEST1055    1
Time for READ :   TEST1056    0
Time for READ :   TEST1057    1
Time for READ :   TEST1058    1
Time for READ :   TEST1059    0
Time for READ :   TEST1060    1
Time for READ :   TEST1061    1
Time for READ :   TEST1062    0
Time for READ :   TEST1063    1
Time for READ :   TEST1064    0
Time for READ :   TEST1065    1
Time for READ :   TEST1066    0
Time for READ :   TEST1067    0
Time for READ :   TEST1068    1
Time for READ :   TEST1069    0
Time for READ :   TEST1070    1
Time for READ :   TEST1071    1
Time for READ :   TEST1072    0
Time for READ :   TEST1073    1
Time for READ :   TEST1074    1
Time for READ :   TEST1075    0
Time for READ :   TEST1076    1
Time for READ :   TEST1077    1
Time for READ :   TEST1078    0
Time for READ :   TEST1079    1
Time for READ :   TEST1080    1
Time for READ :   TEST1081    1
Time for READ :   TEST1082    0
Time for READ :   TEST1083    1
Time for READ :   TEST1084    0
Time for READ :   TEST1085    1
Time for READ :   TEST1086    1
Time for READ :   TEST1087    1
Time for READ :   TEST1088    1
Time for READ :   TEST1089    0
Time for READ :   TEST1090    1
Time for READ :   TEST1091    0
Time for READ :   TEST1092    1
Time for READ :   TEST1093    1
Time for READ :   TEST1094    0
Time for READ :   TEST1095    1
Time for READ :   TEST1096    1
Time for READ :   TEST1097    1
Time for READ :   TEST1098    1
Time for READ :   TEST1099    0
Time for READ :   TEST1100    1
Time for READ :   TEST1101    0
Time for READ :   TEST1102    1
Time for READ :   TEST1103    0
Time for READ :   TEST1104    1
Time for READ :   TEST1105    0
Time for READ :   TEST1106    1
Time for READ :   TEST1107    1
Time for READ :   TEST1108    0
Time for READ :   TEST1109    1
Time for READ :   TEST1110    0
Time for READ :   TEST1111    1
Time for READ :   TEST1112    1
Time for READ :   TEST1113    0
Time for READ :   TEST1114    1
Time for READ :   TEST1115    0
Time for READ :   TEST1116    1
Time for READ :   TEST1117    1
Time for READ :   TEST1118    0
Time for READ :   TEST1119    1
Time for READ :   TEST1120    0
Time for READ :   TEST1121    1
Time for READ :   TEST1122    0
Time for READ :   TEST1123    1
Time for READ :   TEST1124    0
Time for READ :   TEST1125    1
Time for READ :   TEST1126    1
Time for READ :   TEST1127    0
Time for READ :   TEST1128    1
Time for READ :   TEST1129    0
Time for READ :   TEST1130    1
Time for READ :   TEST1131    0
Time for READ :   TEST1132    1
Time for READ :   TEST1133    0
Time for READ :   TEST1134    1
Time for READ :   TEST1135    0
Time for READ :   TEST1136    1
Time for READ :   TEST1137    1
Time for READ :   TEST1138    0
Time for READ :   TEST1139    0
Time for READ :   TEST1140    1
Time for READ :   TEST1141    0
Time for READ :   TEST1142    0
Time for READ :   TEST1143    1
Time for READ :   TEST1144    0
Time for READ :   TEST1145    1
Time for READ :   TEST1146    1
Time for READ :   TEST1147    1
Time for READ :   TEST1148    3
Time for READ :   TEST1149    0
Time for READ :   TEST1150    1
Time for READ :   TEST1151    1
Time for READ :   TEST1152    0
Time for READ :   TEST1153    1
Time for READ :   TEST1154    0
Time for READ :   TEST1155    1
Time for READ :   TEST1156    1
Time for READ :   TEST1157    1
Time for READ :   TEST1158    0
Time for READ :   TEST1159    1
Time for READ :   TEST1160    0
Time for READ :   TEST1161    1
Time for READ :   TEST1162    1
Time for READ :   TEST1163    1
Time for READ :   TEST1164    1
Time for READ :   TEST1165    0
Time for READ :   TEST1166    1
Time for READ :   TEST1167    0
Time for READ :   TEST1168    1
Time for READ :   TEST1169    0
Time for READ :   TEST1170    1
Time for READ :   TEST1171    1
Time for READ :   TEST1172    0
Time for READ :   TEST1173    0
Time for READ :   TEST1174    1
Time for READ :   TEST1175    0
Time for READ :   TEST1176    1
Time for READ :   TEST1177    1
Time for READ :   TEST1178    0
Time for READ :   TEST1179    1
Time for READ :   TEST1180    0
Time for READ :   TEST1181    1
Time for READ :   TEST1182    0
Time for READ :   TEST1183    1
Time for READ :   TEST1184    0
Time for READ :   TEST1185    1
Time for READ :   TEST1186    0
Time for READ :   TEST1187    1
Time for READ :   TEST1188    0
Time for READ :   TEST1189    1
Time for READ :   TEST1190    0
Time for READ :   TEST1191    1
Time for READ :   TEST1192    0
Time for READ :   TEST1193    1
Time for READ :   TEST1194    0
Time for READ :   TEST1195    1
Time for READ :   TEST1196    1
Time for READ :   TEST1197    1
Time for READ :   TEST1198    0
Time for READ :   TEST1199    1
Time for READ :   TEST1200    1
Time for READ :   TEST1201    0
Time for READ :   TEST1202    1
Time for READ :   TEST1203    0
Time for READ :   TEST1204    1
Time for READ :   TEST1205    0
Time for READ :   TEST1206    1
Time for READ :   TEST1207    0
Time for READ :   TEST1208    1
Time for READ :   TEST1209    0
Time for READ :   TEST1210    1
Time for READ :   TEST1211    1
Time for READ :   TEST1212    0
Time for READ :   TEST1213    1
Time for READ :   TEST1214    0
Time for READ :   TEST1215    1
Time for READ :   TEST1216    0
Time for READ :   TEST1217    1
Time for READ :   TEST1218    1
Time for READ :   TEST1219    0
Time for READ :   TEST1220    1
Time for READ :   TEST1221    2
Time for READ :   TEST1222    0
Time for READ :   TEST1223    1
Time for READ :   TEST1224    1
Time for READ :   TEST1225    3
Time for READ :   TEST1226    2
Time for READ :   TEST1227    0
Time for READ :   TEST1228    1
Time for READ :   TEST1229    1
Time for READ :   TEST1230    1
Time for READ :   TEST1231    0
Time for READ :   TEST1232    1
Time for READ :   TEST1233    1
Time for READ :   TEST1234    0
Time for READ :   TEST1235    1
Time for READ :   TEST1236    0
Time for READ :   TEST1237    1
Time for READ :   TEST1238    1
Time for READ :   TEST1239    1
Time for READ :   TEST1240    1
Time for READ :   TEST1241    0
Time for READ :   TEST1242    1
Time for READ :   TEST1243    0
Time for READ :   TEST1244    2
Time for READ :   TEST1245    0
Time for READ :   TEST1246    1
Time for READ :   TEST1247    1
Time for READ :   TEST1248    0
Time for READ :   TEST1249    1
Time for READ :   TEST1250    2
Time for READ :   TEST1251    1
Time for READ :   TEST1252    0
Time for READ :   TEST1253    1
Time for READ :   TEST1254    0
Time for READ :   TEST1255    1
Time for READ :   TEST1256    0
Time for READ :   TEST1257    1
Time for READ :   TEST1258    1
Time for READ :   TEST1259    0
Time for READ :   TEST1260    1
Time for READ :   TEST1261    1
Time for READ :   TEST1262    1
Time for READ :   TEST1263    1
Time for READ :   TEST1264    0
Time for READ :   TEST1265    1
Time for READ :   TEST1266    1
Time for READ :   TEST1267    1
Time for READ :   TEST1268    0
Time for READ :   TEST1269    1
Time for READ :   TEST1270    1
Time for READ :   TEST1271    1
Time for READ :   TEST1272    1
Time for READ :   TEST1273    1
Time for READ :   TEST1274    3
Time for READ :   TEST1275    1
Time for READ :   TEST1276    1
Time for READ :   TEST1277    1
Time for READ :   TEST1278    1
Time for READ :   TEST1279    1
Time for READ :   TEST1280    0
Time for READ :   TEST1281    1
Time for READ :   TEST1282    1
Time for READ :   TEST1283    0
Time for READ :   TEST1284    1
Time for READ :   TEST1285    1
Time for READ :   TEST1286    0
Time for READ :   TEST1287    1
Time for READ :   TEST1288    0
Time for READ :   TEST1289    1
Time for READ :   TEST1290    1
Time for READ :   TEST1291    1
Time for READ :   TEST1292    0
Time for READ :   TEST1293    1
Time for READ :   TEST1294    1
Time for READ :   TEST1295    0
Time for READ :   TEST1296    1
Time for READ :   TEST1297    0
Time for READ :   TEST1298    1
Time for READ :   TEST1299    1
Time for READ :   TEST1300    1
Time for READ :   TEST1301    0
Time for READ :   TEST1302    1
Time for READ :   TEST1303    1
Time for READ :   TEST1304    1
Time for READ :   TEST1305    0
Time for READ :   TEST1306    1
Time for READ :   TEST1307    3
Time for READ :   TEST1308    0
Time for READ :   TEST1309    1
Time for READ :   TEST1310    0
Time for READ :   TEST1311    1
Time for READ :   TEST1312    0
Time for READ :   TEST1313    1
Time for READ :   TEST1314    1
Time for READ :   TEST1315    0
Time for READ :   TEST1316    2
Time for READ :   TEST1317    1
Time for READ :   TEST1318    2
Time for READ :   TEST1319    1
Time for READ :   TEST1320    1
Time for READ :   TEST1321    0
Time for READ :   TEST1322    1
Time for READ :   TEST1323    2
Time for READ :   TEST1324    1
Time for READ :   TEST1325    1
Time for READ :   TEST1326    2
Time for READ :   TEST1327    1
Time for READ :   TEST1328    1
Time for READ :   TEST1329    1
Time for READ :   TEST1330    2
Time for READ :   TEST1331    1
Time for READ :   TEST1332    1
Time for READ :   TEST1333    0
Time for READ :   TEST1334    1
Time for READ :   TEST1335    0
Time for READ :   TEST1336    1
Time for READ :   TEST1337    0
Time for READ :   TEST1338    1
Time for READ :   TEST1339    0
Time for READ :   TEST1340    1
Time for READ :   TEST1341    0
Time for READ :   TEST1342    1
Time for READ :   TEST1343    0
Time for READ :   TEST1344    1
Time for READ :   TEST1345    1
Time for READ :   TEST1346    0
Time for READ :   TEST1347    1
Time for READ :   TEST1348    5
Time for READ :   TEST1349    1
Time for READ :   TEST1350    1
Time for READ :   TEST1351    0
Time for READ :   TEST1352    1
Time for READ :   TEST1353    1
Time for READ :   TEST1354    0
Time for READ :   TEST1355    1
Time for READ :   TEST1356    0
Time for READ :   TEST1357    1
Time for READ :   TEST1358    1
Time for READ :   TEST1359    0
Time for READ :   TEST1360    1
Time for READ :   TEST1361    1
Time for READ :   TEST1362    0
Time for READ :   TEST1363    1
Time for READ :   TEST1364    0
Time for READ :   TEST1365    1
Time for READ :   TEST1366    0
Time for READ :   TEST1367    0
Time for READ :   TEST1368    1
Time for READ :   TEST1369    0
Time for READ :   TEST1370    1
Time for READ :   TEST1371    1
Time for READ :   TEST1372    1
Time for READ :   TEST1373    0
Time for READ :   TEST1374    1
Time for READ :   TEST1375    1
Time for READ :   TEST1376    0
Time for READ :   TEST1377    1
Time for READ :   TEST1378    0
Time for READ :   TEST1379    1
Time for READ :   TEST1380    1
Time for READ :   TEST1381    0
Time for READ :   TEST1382    1
Time for READ :   TEST1383    0
Time for READ :   TEST1384    1
Time for READ :   TEST1385    0
Time for READ :   TEST1386    1
Time for READ :   TEST1387    1
Time for READ :   TEST1388    0
Time for READ :   TEST1389    1
Time for READ :   TEST1390    1
Time for READ :   TEST1391    0
Time for READ :   TEST1392    1
Time for READ :   TEST1393    0
Time for READ :   TEST1394    1
Time for READ :   TEST1395    1
Time for READ :   TEST1396    0
Time for READ :   TEST1397    1
Time for READ :   TEST1398    1
Time for READ :   TEST1399    0
Time for READ :   TEST1400    1
Time for READ :   TEST1401    0
Time for READ :   TEST1402    1
Time for READ :   TEST1403    1
Time for READ :   TEST1404    0
Time for READ :   TEST1405    1
Time for READ :   TEST1406    1
Time for READ :   TEST1407    0
Time for READ :   TEST1408    1
Time for READ :   TEST1409    1
Time for READ :   TEST1410    0
Time for READ :   TEST1411    1
Time for READ :   TEST1412    0
Time for READ :   TEST1413    1
Time for READ :   TEST1414    1
Time for READ :   TEST1415    0
Time for READ :   TEST1416    1
Time for READ :   TEST1417    0
Time for READ :   TEST1418    1
Time for READ :   TEST1419    0
Time for READ :   TEST1420    1
Time for READ :   TEST1421    0
Time for READ :   TEST1422    1
Time for READ :   TEST1423    1
Time for READ :   TEST1424    0
Time for READ :   TEST1425    1
Time for READ :   TEST1426    0
Time for READ :   TEST1427    1
Time for READ :   TEST1428    0
Time for READ :   TEST1429    1
Time for READ :   TEST1430    0
Time for READ :   TEST1431    1
Time for READ :   TEST1432    0
Time for READ :   TEST1433    2
Time for READ :   TEST1434    0
Time for READ :   TEST1435    1
Time for READ :   TEST1436    0
Time for READ :   TEST1437    1
Time for READ :   TEST1438    1
Time for READ :   TEST1439    0
Time for READ :   TEST1440    1
Time for READ :   TEST1441    0
Time for READ :   TEST1442    1
Time for READ :   TEST1443    1
Time for READ :   TEST1444    0
Time for READ :   TEST1445    1
Time for READ :   TEST1446    0
Time for READ :   TEST1447    1
Time for READ :   TEST1448    1
Time for READ :   TEST1449    0
Time for READ :   TEST1450    1
Time for READ :   TEST1451    0
Time for READ :   TEST1452    1
Time for READ :   TEST1453    0
Time for READ :   TEST1454    1
Time for READ :   TEST1455    1
Time for READ :   TEST1456    0
Time for READ :   TEST1457    4
Time for READ :   TEST1458    0
Time for READ :   TEST1459    0
Time for READ :   TEST1460    0
Time for READ :   TEST1461    1
Time for READ :   TEST1462    0
Time for READ :   TEST1463    1
Time for READ :   TEST1464    1
Time for READ :   TEST1465    0
Time for READ :   TEST1466    1
Time for READ :   TEST1467    1
Time for READ :   TEST1468    0
Time for READ :   TEST1469    1
Time for READ :   TEST1470    0
Time for READ :   TEST1471    1
Time for READ :   TEST1472    1
Time for READ :   TEST1473    0
Time for READ :   TEST1474    1
Time for READ :   TEST1475    0
Time for READ :   TEST1476    1
Time for READ :   TEST1477    0
Time for READ :   TEST1478    1
Time for READ :   TEST1479    0
Time for READ :   TEST1480    1
Time for READ :   TEST1481    0
Time for READ :   TEST1482    1
Time for READ :   TEST1483    1
Time for READ :   TEST1484    0
Time for READ :   TEST1485    1
Time for READ :   TEST1486    0
Time for READ :   TEST1487    0
Time for READ :   TEST1488    1
Time for READ :   TEST1489    0
Time for READ :   TEST1490    1
Time for READ :   TEST1491    0
Time for READ :   TEST1492    1
Time for READ :   TEST1493    0
Time for READ :   TEST1494    1
Time for READ :   TEST1495    0
Time for READ :   TEST1496    1
Time for READ :   TEST1497    1
Time for READ :   TEST1498    0
Time for READ :   TEST1499    1
Time for READ :   TEST1500    1
Time for READ :   TEST1501    2
Time for READ :   TEST1502    1
Time for READ :   TEST1503    1
Time for READ :   TEST1504    1
Time for READ :   TEST1505    1
Time for READ :   TEST1506    0
Time for READ :   TEST1507    1
Time for READ :   TEST1508    2
Time for READ :   TEST1509    1
Time for READ :   TEST1510    2
Time for READ :   TEST1511    1
Time for READ :   TEST1512    1
Time for READ :   TEST1513    1
Time for READ :   TEST1514    1
Time for READ :   TEST1515    0
Time for READ :   TEST1516    1
Time for READ :   TEST1517    2
Time for READ :   TEST1518    0
Time for READ :   TEST1519    2
Time for READ :   TEST1520    1
Time for READ :   TEST1521    1
Time for READ :   TEST1522    1
Time for READ :   TEST1523    1
Time for READ :   TEST1524    1
Time for READ :   TEST1525    1
Time for READ :   TEST1526    1
Time for READ :   TEST1527    1
Time for READ :   TEST1528    2
Time for READ :   TEST1529    0
Time for READ :   TEST1530    1
Time for READ :   TEST1531    0
Time for READ :   TEST1532    1
Time for READ :   TEST1533    2
Time for READ :   TEST1534    1
Time for READ :   TEST1535    0
Time for READ :   TEST1536    1
Time for READ :   TEST1537    2
Time for READ :   TEST1538    0
Time for READ :   TEST1539    1
Time for READ :   TEST1540    0
Time for READ :   TEST1541    1
Time for READ :   TEST1542    1
Time for READ :   TEST1543    0
Time for READ :   TEST1544    1
Time for READ :   TEST1545    0
Time for READ :   TEST1546    1
Time for READ :   TEST1547    1
Time for READ :   TEST1548    1
Time for READ :   TEST1549    0
Time for READ :   TEST1550    1
Time for READ :   TEST1551    0
Time for READ :   TEST1552    1
Time for READ :   TEST1553    0
Time for READ :   TEST1554    0
Time for READ :   TEST1555    1
Time for READ :   TEST1556    0
Time for READ :   TEST1557    1
Time for READ :   TEST1558    1
Time for READ :   TEST1559    1
Time for READ :   TEST1560    0
Time for READ :   TEST1561    1
Time for READ :   TEST1562    0
Time for READ :   TEST1563    1
Time for READ :   TEST1564    0
Time for READ :   TEST1565    1
Time for READ :   TEST1566    0
Time for READ :   TEST1567    1
Time for READ :   TEST1568    0
Time for READ :   TEST1569    1
Time for READ :   TEST1570    0
Time for READ :   TEST1571    1
Time for READ :   TEST1572    0
Time for READ :   TEST1573    1
Time for READ :   TEST1574    1
Time for READ :   TEST1575    0
Time for READ :   TEST1576    1
Time for READ :   TEST1577    0
Time for READ :   TEST1578    1
Time for READ :   TEST1579    1
Time for READ :   TEST1580    0
Time for READ :   TEST1581    1
Time for READ :   TEST1582    1
Time for READ :   TEST1583    0
Time for READ :   TEST1584    1
Time for READ :   TEST1585    1
Time for READ :   TEST1586    0
Time for READ :   TEST1587    1
Time for READ :   TEST1588    0
Time for READ :   TEST1589    1
Time for READ :   TEST1590    0
Time for READ :   TEST1591    1
Time for READ :   TEST1592    0
Time for READ :   TEST1593    1
Time for READ :   TEST1594    1
Time for READ :   TEST1595    0
Time for READ :   TEST1596    1
Time for READ :   TEST1597    1
Time for READ :   TEST1598    0
Time for READ :   TEST1599    1
Time for READ :   TEST1600    1
Time for READ :   TEST1601    1
Time for READ :   TEST1602    0
Time for READ :   TEST1603    1
Time for READ :   TEST1604    0
Time for READ :   TEST1605    2
Time for READ :   TEST1606    0
Time for READ :   TEST1607    1
Time for READ :   TEST1608    0
Time for READ :   TEST1609    1
Time for READ :   TEST1610    1
Time for READ :   TEST1611    0
Time for READ :   TEST1612    1
Time for READ :   TEST1613    1
Time for READ :   TEST1614    0
Time for READ :   TEST1615    1
Time for READ :   TEST1616    0
Time for READ :   TEST1617    4
Time for READ :   TEST1618    0
Time for READ :   TEST1619    1
Time for READ :   TEST1620    0
Time for READ :   TEST1621    1
Time for READ :   TEST1622    0
Time for READ :   TEST1623    1
Time for READ :   TEST1624    0
Time for READ :   TEST1625    1
Time for READ :   TEST1626    1
Time for READ :   TEST1627    1
Time for READ :   TEST1628    4
Time for READ :   TEST1629    1
Time for READ :   TEST1630    0
Time for READ :   TEST1631    1
Time for READ :   TEST1632    1
Time for READ :   TEST1633    1
Time for READ :   TEST1634    0
Time for READ :   TEST1635    0
Time for READ :   TEST1636    1
Time for READ :   TEST1637    1
Time for READ :   TEST1638    0
Time for READ :   TEST1639    1
Time for READ :   TEST1640    0
Time for READ :   TEST1641    1
Time for READ :   TEST1642    1
Time for READ :   TEST1643    0
Time for READ :   TEST1644    1
Time for READ :   TEST1645    0
Time for READ :   TEST1646    1
Time for READ :   TEST1647    0
Time for READ :   TEST1648    1
Time for READ :   TEST1649    0
Time for READ :   TEST1650    2
Time for READ :   TEST1651    1
Time for READ :   TEST1652    0
Time for READ :   TEST1653    0
Time for READ :   TEST1654    0
Time for READ :   TEST1655    3
Time for READ :   TEST1656    2
Time for READ :   TEST1657    1
Time for READ :   TEST1658    0
Time for READ :   TEST1659    1
Time for READ :   TEST1660    0
Time for READ :   TEST1661    0
Time for READ :   TEST1662    0
Time for READ :   TEST1663    1
Time for READ :   TEST1664    1
Time for READ :   TEST1665    0
Time for READ :   TEST1666    1
Time for READ :   TEST1667    0
Time for READ :   TEST1668    0
Time for READ :   TEST1669    1
Time for READ :   TEST1670    0
Time for READ :   TEST1671    1
Time for READ :   TEST1672    0
Time for READ :   TEST1673    1
Time for READ :   TEST1674    1
Time for READ :   TEST1675    0
Time for READ :   TEST1676    1
Time for READ :   TEST1677    1
Time for READ :   TEST1678    0
Time for READ :   TEST1679    1
Time for READ :   TEST1680    1
Time for READ :   TEST1681    0
Time for READ :   TEST1682    1
Time for READ :   TEST1683    1
Time for READ :   TEST1684    0
Time for READ :   TEST1685    0
Time for READ :   TEST1686    1
Time for READ :   TEST1687    0
Time for READ :   TEST1688    1
Time for READ :   TEST1689    0
Time for READ :   TEST1690    1
Time for READ :   TEST1691    1
Time for READ :   TEST1692    0
Time for READ :   TEST1693    1
Time for READ :   TEST1694    1
Time for READ :   TEST1695    1
Time for READ :   TEST1696    0
Time for READ :   TEST1697    1
Time for READ :   TEST1698    0
Time for READ :   TEST1699    1
Time for READ :   TEST1700    1
Time for READ :   TEST1701    0
Time for READ :   TEST1702    1
Time for READ :   TEST1703    0
Time for READ :   TEST1704    1
Time for READ :   TEST1705    0
Time for READ :   TEST1706    1
Time for READ :   TEST1707    1
Time for READ :   TEST1708    1
Time for READ :   TEST1709    0
Time for READ :   TEST1710    1
Time for READ :   TEST1711    1
Time for READ :   TEST1712    0
Time for READ :   TEST1713    1
Time for READ :   TEST1714    1
Time for READ :   TEST1715    0
Time for READ :   TEST1716    1
Time for READ :   TEST1717    0
Time for READ :   TEST1718    1
Time for READ :   TEST1719    0
Time for READ :   TEST1720    1
Time for READ :   TEST1721    0
Time for READ :   TEST1722    0
Time for READ :   TEST1723    0
Time for READ :   TEST1724    0
Time for READ :   TEST1725    1
Time for READ :   TEST1726    0
Time for READ :   TEST1727    1
Time for READ :   TEST1728    0
Time for READ :   TEST1729    1
Time for READ :   TEST1730    1
Time for READ :   TEST1731    0
Time for READ :   TEST1732    1
Time for READ :   TEST1733    0
Time for READ :   TEST1734    1
Time for READ :   TEST1735    0
Time for READ :   TEST1736    1
Time for READ :   TEST1737    0
Time for READ :   TEST1738    1
Time for READ :   TEST1739    0
Time for READ :   TEST1740    1
Time for READ :   TEST1741    0
Time for READ :   TEST1742    0
Time for READ :   TEST1743    1
Time for READ :   TEST1744    0
Time for READ :   TEST1745    1
Time for READ :   TEST1746    0
Time for READ :   TEST1747    1
Time for READ :   TEST1748    1
Time for READ :   TEST1749    0
Time for READ :   TEST1750    1
Time for READ :   TEST1751    0
Time for READ :   TEST1752    1
Time for READ :   TEST1753    0
Time for READ :   TEST1754    1
Time for READ :   TEST1755    0
Time for READ :   TEST1756    1
Time for READ :   TEST1757    1
Time for READ :   TEST1758    1
Time for READ :   TEST1759    1
Time for READ :   TEST1760    0
Time for READ :   TEST1761    1
Time for READ :   TEST1762    0
Time for READ :   TEST1763    1
Time for READ :   TEST1764    0
Time for READ :   TEST1765    1
Time for READ :   TEST1766    1
Time for READ :   TEST1767    0
Time for READ :   TEST1768    1
Time for READ :   TEST1769    0
Time for READ :   TEST1770    1
Time for READ :   TEST1771    1
Time for READ :   TEST1772    0
Time for READ :   TEST1773    1
Time for READ :   TEST1774    0
Time for READ :   TEST1775    1
Time for READ :   TEST1776    0
Time for READ :   TEST1777    1
Time for READ :   TEST1778    0
Time for READ :   TEST1779    0
Time for READ :   TEST1780    1
Time for READ :   TEST1781    0
Time for READ :   TEST1782    1
Time for READ :   TEST1783    0
Time for READ :   TEST1784    1
Time for READ :   TEST1785    0
Time for READ :   TEST1786    1
Time for READ :   TEST1787    1
Time for READ :   TEST1788    0
Time for READ :   TEST1789    10
Time for READ :   TEST1790    39
Time for READ :   TEST1791    1
Time for READ :   TEST1792    1
Time for READ :   TEST1793    0
Time for READ :   TEST1794    1
Time for READ :   TEST1795    0
Time for READ :   TEST1796    1
Time for READ :   TEST1797    0
Time for READ :   TEST1798    1
Time for READ :   TEST1799    1
Time for READ :   TEST1800    0
Time for READ :   TEST1801    1
Time for READ :   TEST1802    0
Time for READ :   TEST1803    1
Time for READ :   TEST1804    0
Time for READ :   TEST1805    1
Time for READ :   TEST1806    0
Time for READ :   TEST1807    1
Time for READ :   TEST1808    0
Time for READ :   TEST1809    1
Time for READ :   TEST1810    0
Time for READ :   TEST1811    0
Time for READ :   TEST1812    1
Time for READ :   TEST1813    0
Time for READ :   TEST1814    1
Time for READ :   TEST1815    0
Time for READ :   TEST1816    1
Time for READ :   TEST1817    0
Time for READ :   TEST1818    1
Time for READ :   TEST1819    0
Time for READ :   TEST1820    1
Time for READ :   TEST1821    0
Time for READ :   TEST1822    1
Time for READ :   TEST1823    0
Time for READ :   TEST1824    0
Time for READ :   TEST1825    1
Time for READ :   TEST1826    1
Time for READ :   TEST1827    1
Time for READ :   TEST1828    0
Time for READ :   TEST1829    1
Time for READ :   TEST1830    1
Time for READ :   TEST1831    1
Time for READ :   TEST1832    0
Time for READ :   TEST1833    1
Time for READ :   TEST1834    0
Time for READ :   TEST1835    0
Time for READ :   TEST1836    1
Time for READ :   TEST1837    0
Time for READ :   TEST1838    1
Time for READ :   TEST1839    0
Time for READ :   TEST1840    1
Time for READ :   TEST1841    0
Time for READ :   TEST1842    1
Time for READ :   TEST1843    0
Time for READ :   TEST1844    1
Time for READ :   TEST1845    0
Time for READ :   TEST1846    1
Time for READ :   TEST1847    0
Time for READ :   TEST1848    1
Time for READ :   TEST1849    0
Time for READ :   TEST1850    1
Time for READ :   TEST1851    0
Time for READ :   TEST1852    0
Time for READ :   TEST1853    1
Time for READ :   TEST1854    1
Time for READ :   TEST1855    1
Time for READ :   TEST1856    0
Time for READ :   TEST1857    1
Time for READ :   TEST1858    0
Time for READ :   TEST1859    1
Time for READ :   TEST1860    0
Time for READ :   TEST1861    1
Time for READ :   TEST1862    0
Time for READ :   TEST1863    1
Time for READ :   TEST1864    1
Time for READ :   TEST1865    0
Time for READ :   TEST1866    1
Time for READ :   TEST1867    1
Time for READ :   TEST1868    0
Time for READ :   TEST1869    1
Time for READ :   TEST1870    1
Time for READ :   TEST1871    0
